Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
22/5/2007;22:41:00;1.286;0.246;236.700;5.600;0.000;13.000;0.000
23/5/2007;02:01:00;0.284;0.000;236.080;1.400;0.000;1.000;0.000
23/5/2007;05:21:00;0.314;0.070;235.650;1.400;0.000;0.000;0.000
23/5/2007;08:41:00;1.552;0.058;232.440;6.600;1.000;0.000;17.000
23/5/2007;12:01:00;1.554;0.260;230.730;6.800;0.000;0.000;16.000
23/5/2007;15:21:00;2.172;0.200;233.820;9.400;0.000;31.000;0.000
23/5/2007;18:41:00;0.484;0.186;236.810;2.200;0.000;0.000;0.000
23/5/2007;22:01:00;1.998;0.000;231.150;8.600;0.000;1.000;16.000
24/5/2007;01:21:00;0.212;0.046;239.900;0.800;0.000;0.000;0.000
24/5/2007;04:41:00;0.206;0.052;236.080;0.800;0.000;0.000;0.000
24/5/2007;08:01:00;1.412;0.056;235.030;6.000;1.000;0.000;16.000
24/5/2007;11:21:00;0.288;0.052;232.230;1.200;0.000;0.000;0.000
24/5/2007;14:41:00;0.358;0.172;234.620;1.600;0.000;1.000;0.000
24/5/2007;18:01:00;0.374;0.182;236.940;1.600;0.000;1.000;0.000
24/5/2007;21:21:00;1.988;0.142;235.740;8.600;0.000;21.000;0.000
25/5/2007;00:41:00;0.296;0.052;237.060;1.200;0.000;0.000;0.000
25/5/2007;04:01:00;0.230;0.000;237.510;1.000;0.000;1.000;0.000
25/5/2007;07:21:00;1.616;0.064;233.480;6.800;0.000;0.000;16.000
25/5/2007;10:41:00;0.320;0.082;233.350;1.400;0.000;0.000;0.000
25/5/2007;14:01:00;0.376;0.162;229.020;1.800;0.000;0.000;0.000
25/5/2007;17:21:00;0.394;0.204;235.710;1.800;0.000;1.000;0.000
25/5/2007;20:41:00;4.912;0.334;233.260;21.000;44.000;1.000;17.000
26/5/2007;00:01:00;0.226;0.000;240.550;1.000;0.000;0.000;0.000
26/5/2007;03:21:00;0.344;0.142;236.620;1.600;0.000;0.000;0.000
26/5/2007;06:41:00;0.312;0.092;235.670;1.400;0.000;0.000;0.000
26/5/2007;10:01:00;0.538;0.190;235.870;2.400;0.000;1.000;0.000
26/5/2007;13:21:00;1.990;0.254;236.090;8.400;0.000;0.000;17.000
26/5/2007;16:41:00;0.410;0.070;237.360;1.800;1.000;0.000;0.000
26/5/2007;20:01:00;1.668;0.074;232.440;7.200;0.000;0.000;17.000
26/5/2007;23:21:00;1.950;0.332;232.660;8.400;0.000;1.000;16.000
27/5/2007;02:41:00;0.316;0.088;236.390;1.400;0.000;0.000;0.000
27/5/2007;06:01:00;0.618;0.060;238.660;2.600;0.000;0.000;0.000
27/5/2007;09:21:00;1.498;0.050;231.950;6.600;0.000;0.000;16.000
27/5/2007;12:41:00;1.826;0.182;232.610;7.800;0.000;0.000;16.000
27/5/2007;16:01:00;1.828;0.168;235.340;7.800;0.000;3.000;17.000
27/5/2007;19:21:00;2.168;0.214;235.240;9.200;0.000;1.000;17.000
27/5/2007;22:41:00;0.828;0.210;236.280;3.600;0.000;2.000;0.000
28/5/2007;02:01:00;1.418;0.086;234.180;6.000;0.000;0.000;17.000
28/5/2007;05:21:00;0.244;0.000;237.240;1.000;0.000;0.000;0.000
28/5/2007;08:41:00;0.304;0.050;232.250;1.400;0.000;0.000;0.000
28/5/2007;12:01:00;1.238;0.074;232.430;5.200;0.000;0.000;16.000
28/5/2007;15:21:00;0.574;0.162;237.860;2.400;1.000;0.000;0.000
28/5/2007;18:41:00;1.894;0.468;233.920;8.200;1.000;1.000;17.000
28/5/2007;22:01:00;2.776;0.000;234.540;11.800;37.000;0.000;0.000
29/5/2007;01:21:00;1.372;0.064;236.500;5.800;0.000;0.000;17.000
29/5/2007;04:41:00;0.234;0.050;237.120;1.000;0.000;0.000;0.000
29/5/2007;08:01:00;1.296;0.048;234.270;5.400;0.000;2.000;17.000
29/5/2007;11:21:00;0.770;0.000;235.220;3.400;0.000;0.000;0.000
29/5/2007;14:41:00;0.218;0.000;236.110;1.000;0.000;0.000;0.000
29/5/2007;18:01:00;0.388;0.196;237.140;1.800;0.000;0.000;0.000
29/5/2007;21:21:00;3.392;0.230;233.670;14.600;0.000;36.000;0.000
30/5/2007;00:41:00;0.236;0.000;237.400;1.200;0.000;0.000;0.000
30/5/2007;04:01:00;0.208;0.050;236.190;0.800;0.000;0.000;0.000
30/5/2007;07:21:00;1.330;0.000;232.350;5.600;1.000;0.000;16.000
30/5/2007;10:41:00;1.312;0.066;233.820;5.600;0.000;1.000;17.000
30/5/2007;14:01:00;0.222;0.000;235.150;1.000;0.000;0.000;0.000
30/5/2007;17:21:00;3.382;0.000;234.120;14.400;0.000;35.000;15.000
30/5/2007;20:41:00;2.574;0.052;233.370;11.800;0.000;26.000;0.000
31/5/2007;00:01:00;1.232;0.070;235.190;5.200;0.000;0.000;17.000
31/5/2007;03:21:00;0.206;0.058;236.000;0.800;0.000;0.000;0.000
31/5/2007;06:41:00;1.420;0.048;232.100;6.000;0.000;0.000;0.000
31/5/2007;10:01:00;0.286;0.056;232.180;1.200;0.000;1.000;0.000
31/5/2007;13:21:00;0.202;0.052;234.130;0.800;0.000;0.000;0.000
31/5/2007;16:41:00;0.274;0.046;235.190;1.200;0.000;0.000;0.000
31/5/2007;20:01:00;1.002;0.198;233.830;4.400;0.000;0.000;0.000
31/5/2007;23:21:00;0.364;0.102;239.080;1.600;0.000;0.000;0.000
1/6/2007;02:41:00;0.314;0.078;236.720;1.400;0.000;0.000;0.000
1/6/2007;06:01:00;0.312;0.078;236.820;1.400;0.000;0.000;0.000
1/6/2007;09:21:00;1.284;0.046;232.360;5.400;0.000;0.000;16.000
1/6/2007;12:41:00;1.250;0.000;236.260;5.200;0.000;0.000;17.000
1/6/2007;16:01:00;0.412;0.210;235.980;1.800;0.000;2.000;0.000
1/6/2007;19:21:00;1.850;0.408;232.050;8.600;0.000;0.000;0.000
1/6/2007;22:41:00;0.562;0.162;239.110;2.400;0.000;0.000;0.000
2/6/2007;02:01:00;0.284;0.062;234.230;1.200;0.000;0.000;0.000
2/6/2007;05:21:00;1.324;0.072;235.900;5.600;0.000;1.000;17.000
2/6/2007;08:41:00;0.568;0.060;234.540;2.600;0.000;0.000;0.000
2/6/2007;12:01:00;0.218;0.000;232.870;1.000;0.000;0.000;0.000
2/6/2007;15:21:00;1.310;0.000;233.840;5.600;0.000;0.000;17.000
2/6/2007;18:41:00;1.622;0.254;233.960;7.000;0.000;0.000;17.000
2/6/2007;22:01:00;0.396;0.072;232.500;1.600;0.000;0.000;0.000
3/6/2007;01:21:00;0.220;0.000;237.000;1.000;0.000;0.000;0.000
3/6/2007;04:41:00;0.394;0.194;235.330;1.800;0.000;2.000;0.000
3/6/2007;08:01:00;0.292;0.048;233.710;1.200;0.000;0.000;0.000
3/6/2007;11:21:00;4.986;0.098;230.200;22.000;63.000;1.000;16.000
3/6/2007;14:41:00;1.430;0.164;235.670;6.000;0.000;0.000;17.000
3/6/2007;18:01:00;1.376;0.132;233.170;5.800;0.000;1.000;16.000
3/6/2007;21:21:00;3.552;0.132;231.040;15.200;1.000;37.000;0.000
4/6/2007;00:41:00;0.432;0.304;237.360;2.200;0.000;1.000;0.000
4/6/2007;04:01:00;0.216;0.000;235.250;1.000;0.000;1.000;0.000
4/6/2007;07:21:00;1.540;0.064;233.450;6.600;0.000;0.000;17.000
4/6/2007;10:41:00;1.338;0.172;230.420;5.800;0.000;0.000;16.000
4/6/2007;14:01:00;0.228;0.000;233.150;1.000;0.000;0.000;0.000
4/6/2007;17:21:00;0.280;0.100;234.460;1.200;0.000;0.000;0.000
4/6/2007;20:41:00;0.610;0.406;236.020;3.000;0.000;1.000;0.000
5/6/2007;00:01:00;0.596;0.400;240.030;3.000;1.000;1.000;0.000
5/6/2007;03:21:00;0.338;0.188;234.820;1.600;0.000;1.000;0.000
5/6/2007;06:41:00;1.520;0.176;232.490;6.600;0.000;0.000;17.000
5/6/2007;10:01:00;0.278;0.096;233.300;1.200;0.000;0.000;0.000
5/6/2007;13:21:00;0.358;0.202;235.940;1.600;0.000;0.000;0.000
5/6/2007;16:41:00;0.318;0.122;236.670;1.400;1.000;1.000;0.000
5/6/2007;20:01:00;3.780;0.518;232.390;16.600;36.000;1.000;17.000
5/6/2007;23:21:00;2.184;0.284;238.180;9.200;1.000;2.000;17.000
6/6/2007;02:41:00;0.250;0.068;236.970;1.000;0.000;1.000;0.000
6/6/2007;06:01:00;0.252;0.068;236.560;1.000;0.000;2.000;0.000
6/6/2007;09:21:00;1.248;0.062;231.820;5.400;0.000;1.000;17.000
6/6/2007;12:41:00;0.492;0.300;236.500;2.400;0.000;3.000;0.000
6/6/2007;16:01:00;2.680;0.000;234.370;11.400;36.000;0.000;0.000
6/6/2007;19:21:00;4.762;0.620;230.010;20.800;36.000;0.000;0.000
6/6/2007;22:41:00;1.634;0.248;236.040;7.000;2.000;0.000;17.000
7/6/2007;02:01:00;0.172;0.000;234.930;0.800;0.000;0.000;0.000
7/6/2007;05:21:00;0.268;0.076;234.100;1.200;0.000;0.000;0.000
7/6/2007;08:41:00;1.270;0.090;232.440;5.400;0.000;0.000;17.000
7/6/2007;12:01:00;0.274;0.088;232.140;1.200;0.000;0.000;0.000
7/6/2007;15:21:00;0.842;0.170;236.560;3.600;0.000;0.000;0.000
7/6/2007;18:41:00;0.806;0.000;236.200;3.400;0.000;0.000;0.000
7/6/2007;22:01:00;0.458;0.142;236.590;2.000;0.000;0.000;0.000
8/6/2007;01:21:00;0.266;0.058;234.940;1.200;0.000;0.000;0.000
8/6/2007;04:41:00;0.276;0.070;236.520;1.200;0.000;0.000;0.000
8/6/2007;08:01:00;1.438;0.152;232.770;6.200;0.000;0.000;16.000
8/6/2007;11:21:00;3.660;0.084;231.640;15.800;0.000;40.000;17.000
8/6/2007;14:41:00;1.374;0.082;238.540;5.800;0.000;1.000;18.000
8/6/2007;18:01:00;4.216;0.232;236.360;18.000;1.000;31.000;17.000
8/6/2007;21:21:00;1.230;0.074;243.690;5.400;0.000;0.000;12.000
9/6/2007;00:41:00;0.428;0.254;243.730;2.000;0.000;0.000;0.000
9/6/2007;04:01:00;0.378;0.238;241.380;1.800;0.000;2.000;0.000
9/6/2007;07:21:00;0.268;0.086;240.680;1.200;0.000;0.000;0.000
9/6/2007;10:41:00;0.490;0.222;238.760;2.200;1.000;0.000;0.000
9/6/2007;14:01:00;1.906;0.406;240.330;8.400;0.000;1.000;17.000
9/6/2007;17:21:00;0.576;0.220;241.580;2.400;0.000;1.000;0.000
9/6/2007;20:41:00;1.316;0.078;238.790;5.400;0.000;0.000;17.000
10/6/2007;00:01:00;0.426;0.098;243.120;1.800;0.000;0.000;0.000
10/6/2007;03:21:00;0.200;0.088;240.910;0.800;0.000;0.000;0.000
10/6/2007;06:41:00;0.188;0.096;241.510;0.800;0.000;0.000;0.000
10/6/2007;10:01:00;0.252;0.112;239.650;1.200;0.000;0.000;0.000
10/6/2007;13:21:00;1.664;0.310;242.970;8.400;21.000;0.000;0.000
10/6/2007;16:41:00;0.386;0.090;238.180;1.600;0.000;0.000;0.000
10/6/2007;20:01:00;0.934;0.420;240.620;4.400;0.000;0.000;0.000
10/6/2007;23:21:00;0.734;0.264;243.170;3.200;0.000;0.000;0.000
11/6/2007;02:41:00;0.192;0.070;240.330;0.800;0.000;0.000;0.000
11/6/2007;06:01:00;0.126;0.000;242.900;0.600;0.000;0.000;0.000
11/6/2007;09:21:00;1.242;0.104;237.140;5.200;0.000;0.000;18.000
11/6/2007;12:41:00;0.192;0.104;242.250;0.800;0.000;0.000;0.000
11/6/2007;16:01:00;0.188;0.110;243.680;0.800;0.000;0.000;0.000
11/6/2007;19:21:00;1.430;0.228;242.070;6.000;0.000;0.000;18.000
11/6/2007;22:41:00;0.604;0.120;242.020;2.800;0.000;0.000;0.000
12/6/2007;02:01:00;0.096;0.000;238.030;0.400;0.000;0.000;0.000
12/6/2007;05:21:00;0.200;0.096;239.500;0.800;0.000;0.000;0.000
12/6/2007;08:41:00;0.340;0.000;241.220;1.800;0.000;0.000;0.000
12/6/2007;12:01:00;0.340;0.000;240.450;1.800;0.000;0.000;0.000
12/6/2007;15:21:00;0.210;0.132;241.520;1.000;0.000;0.000;0.000
12/6/2007;18:41:00;0.776;0.346;239.480;3.600;2.000;0.000;0.000
12/6/2007;22:01:00;0.954;0.208;238.750;4.200;0.000;0.000;0.000
13/6/2007;01:21:00;0.350;0.000;240.500;2.400;0.000;0.000;2.000
13/6/2007;04:41:00;0.280;0.234;241.010;1.400;0.000;0.000;0.000
13/6/2007;08:01:00;2.674;0.000;235.690;11.200;0.000;0.000;17.000
13/6/2007;11:21:00;0.340;0.096;241.570;1.400;0.000;1.000;0.000
13/6/2007;14:41:00;0.328;0.240;240.120;1.600;1.000;0.000;0.000
13/6/2007;18:01:00;0.098;0.000;240.410;0.400;0.000;0.000;0.000
13/6/2007;21:21:00;2.330;0.360;239.770;10.000;0.000;1.000;0.000
14/6/2007;00:41:00;0.278;0.224;239.450;1.400;0.000;1.000;0.000
14/6/2007;04:01:00;0.180;0.100;241.290;0.800;0.000;2.000;0.000
14/6/2007;07:21:00;1.402;0.204;240.590;5.800;0.000;1.000;18.000
14/6/2007;10:41:00;0.290;0.248;240.310;1.600;0.000;1.000;0.000
14/6/2007;14:01:00;0.190;0.114;239.020;0.800;0.000;1.000;0.000
14/6/2007;17:21:00;0.150;0.052;239.780;0.800;0.000;0.000;0.000
14/6/2007;20:41:00;0.890;0.538;239.910;4.400;0.000;1.000;0.000
15/6/2007;00:01:00;3.454;0.248;239.340;14.400;1.000;37.000;17.000
15/6/2007;03:21:00;0.268;0.228;238.870;1.400;0.000;1.000;0.000
15/6/2007;06:41:00;1.170;0.000;237.530;4.800;0.000;1.000;18.000
15/6/2007;10:01:00;0.170;0.118;240.440;0.800;0.000;1.000;0.000
15/6/2007;13:21:00;0.220;0.136;240.330;1.000;0.000;0.000;0.000
15/6/2007;16:41:00;0.236;0.120;243.380;1.000;0.000;1.000;0.000
15/6/2007;20:01:00;1.336;0.222;240.990;5.600;0.000;0.000;18.000
15/6/2007;23:21:00;0.198;0.162;244.770;1.000;0.000;1.000;0.000
16/6/2007;02:41:00;0.160;0.000;240.070;0.600;0.000;0.000;0.000
16/6/2007;06:01:00;0.268;0.254;241.380;1.400;0.000;2.000;0.000
16/6/2007;09:21:00;1.214;0.000;239.230;5.000;0.000;0.000;17.000
16/6/2007;12:41:00;1.574;0.234;237.270;6.600;0.000;1.000;17.000
16/6/2007;16:01:00;0.862;0.206;240.440;3.600;0.000;3.000;0.000
16/6/2007;19:21:00;3.676;0.656;236.520;15.800;0.000;1.000;17.000
16/6/2007;22:41:00;0.984;0.224;242.660;4.000;0.000;1.000;0.000
17/6/2007;02:01:00;2.166;0.160;239.640;9.000;1.000;0.000;17.000
17/6/2007;05:21:00;0.172;0.074;242.630;0.800;0.000;0.000;0.000
17/6/2007;08:41:00;0.274;0.212;238.980;1.400;0.000;1.000;0.000
17/6/2007;12:01:00;1.774;0.268;237.490;7.400;0.000;5.000;17.000
17/6/2007;15:21:00;0.620;0.222;242.210;2.600;0.000;2.000;0.000
17/6/2007;18:41:00;2.118;0.150;239.300;9.000;0.000;0.000;18.000
17/6/2007;22:01:00;1.118;0.104;240.330;4.600;0.000;1.000;0.000
18/6/2007;01:21:00;0.276;0.116;243.600;1.200;0.000;0.000;0.000
18/6/2007;04:41:00;0.174;0.096;240.100;0.800;0.000;1.000;0.000
18/6/2007;08:01:00;1.570;0.144;238.060;7.000;0.000;0.000;17.000
18/6/2007;11:21:00;0.098;0.000;240.250;0.400;0.000;0.000;0.000
18/6/2007;14:41:00;0.200;0.146;243.190;1.000;0.000;0.000;0.000
18/6/2007;18:01:00;0.098;0.000;240.240;0.400;0.000;0.000;0.000
18/6/2007;21:21:00;0.282;0.250;242.180;1.400;0.000;0.000;0.000
19/6/2007;00:41:00;0.194;0.000;241.620;0.800;0.000;0.000;0.000
19/6/2007;04:01:00;0.270;0.212;239.230;1.400;0.000;0.000;0.000
19/6/2007;07:21:00;1.766;0.000;241.430;7.200;0.000;0.000;18.000
19/6/2007;10:41:00;0.408;0.126;239.350;1.800;0.000;0.000;0.000
19/6/2007;14:01:00;0.100;0.000;236.490;0.400;0.000;0.000;0.000
19/6/2007;17:21:00;0.228;0.118;243.830;1.400;0.000;0.000;0.000
19/6/2007;20:41:00;0.730;0.000;240.550;3.000;0.000;0.000;0.000
20/6/2007;00:01:00;0.202;0.126;245.070;1.000;0.000;0.000;0.000
20/6/2007;03:21:00;0.084;0.000;240.300;0.400;0.000;0.000;0.000
20/6/2007;06:41:00;0.354;0.120;240.300;1.600;0.000;0.000;0.000
20/6/2007;10:01:00;0.084;0.000;237.900;0.400;0.000;0.000;0.000
20/6/2007;13:21:00;0.416;0.108;240.000;2.000;0.000;0.000;0.000
20/6/2007;16:41:00;0.204;0.124;242.160;1.000;0.000;1.000;0.000
20/6/2007;20:01:00;4.006;0.434;235.220;17.000;0.000;38.000;17.000
20/6/2007;23:21:00;0.256;0.222;243.640;1.400;0.000;2.000;0.000
21/6/2007;02:41:00;0.216;0.102;239.510;1.000;0.000;0.000;0.000
21/6/2007;06:01:00;1.270;0.094;240.890;5.200;0.000;0.000;18.000
21/6/2007;09:21:00;0.190;0.120;241.380;1.000;0.000;1.000;0.000
21/6/2007;12:41:00;0.228;0.126;240.780;1.000;0.000;0.000;0.000
21/6/2007;16:01:00;0.216;0.136;242.640;1.000;0.000;0.000;0.000
21/6/2007;19:21:00;0.192;0.124;243.050;1.000;0.000;1.000;0.000
21/6/2007;22:41:00;4.274;0.284;236.340;18.200;37.000;27.000;0.000
22/6/2007;02:01:00;0.274;0.220;240.860;1.400;0.000;2.000;0.000
22/6/2007;05:21:00;1.352;0.216;241.250;5.600;0.000;1.000;18.000
22/6/2007;08:41:00;1.236;0.100;235.870;5.200;0.000;0.000;17.000
22/6/2007;12:01:00;0.190;0.118;240.610;0.800;0.000;1.000;0.000
22/6/2007;15:21:00;0.306;0.246;239.800;1.600;0.000;2.000;0.000
22/6/2007;18:41:00;1.310;0.104;240.140;5.400;0.000;0.000;18.000
22/6/2007;22:01:00;0.260;0.228;242.440;1.400;0.000;1.000;0.000
23/6/2007;01:21:00;0.298;0.246;240.020;1.600;0.000;1.000;0.000
23/6/2007;04:41:00;0.120;0.000;239.610;0.600;0.000;0.000;0.000
23/6/2007;08:01:00;0.188;0.114;239.700;0.800;0.000;1.000;0.000
23/6/2007;11:21:00;0.258;0.206;237.450;1.400;0.000;2.000;0.000
23/6/2007;14:41:00;0.122;0.000;241.250;0.600;0.000;0.000;0.000
23/6/2007;18:01:00;1.308;0.100;238.980;5.400;0.000;0.000;17.000
23/6/2007;21:21:00;0.210;0.120;243.130;1.000;0.000;1.000;0.000
24/6/2007;00:41:00;0.252;0.128;242.660;1.200;0.000;0.000;0.000
24/6/2007;04:01:00;0.140;0.000;243.910;0.600;0.000;0.000;0.000
24/6/2007;07:21:00;0.272;0.184;242.660;1.400;0.000;2.000;0.000
24/6/2007;10:41:00;0.318;0.252;241.990;1.600;0.000;2.000;0.000
24/6/2007;14:01:00;0.140;0.000;239.950;0.600;0.000;0.000;0.000
24/6/2007;17:21:00;1.766;0.222;241.220;7.200;0.000;2.000;18.000
24/6/2007;20:41:00;0.464;0.200;240.070;2.200;0.000;2.000;0.000
25/6/2007;00:01:00;1.002;0.000;242.360;4.000;0.000;0.000;0.000
25/6/2007;03:21:00;0.280;0.222;240.850;1.400;0.000;1.000;0.000
25/6/2007;06:41:00;0.188;0.088;240.840;0.800;0.000;2.000;0.000
25/6/2007;10:01:00;1.226;0.054;238.190;5.000;0.000;0.000;18.000
25/6/2007;13:21:00;0.212;0.102;240.160;1.000;0.000;0.000;0.000
25/6/2007;16:41:00;0.210;0.094;243.340;1.000;0.000;1.000;0.000
25/6/2007;20:01:00;0.460;0.088;240.050;2.000;0.000;0.000;0.000
25/6/2007;23:21:00;1.730;0.286;240.470;8.000;1.000;27.000;0.000
26/6/2007;02:41:00;0.226;0.098;241.420;1.000;0.000;1.000;0.000
26/6/2007;06:01:00;0.236;0.104;239.990;1.000;0.000;0.000;0.000
26/6/2007;09:21:00;1.152;0.000;235.960;4.800;0.000;0.000;17.000
26/6/2007;12:41:00;0.376;0.346;240.970;2.000;0.000;1.000;0.000
26/6/2007;16:01:00;0.136;0.000;239.060;0.600;0.000;0.000;0.000
26/6/2007;19:21:00;0.666;0.388;242.110;3.200;0.000;4.000;0.000
26/6/2007;22:41:00;3.058;0.000;239.880;12.800;2.000;1.000;18.000
27/6/2007;02:01:00;0.222;0.106;240.120;1.000;0.000;1.000;0.000
27/6/2007;05:21:00;0.238;0.114;241.880;1.000;0.000;1.000;0.000
27/6/2007;08:41:00;1.242;0.072;238.490;5.200;0.000;0.000;18.000
27/6/2007;12:01:00;0.224;0.110;237.720;1.000;0.000;0.000;0.000
27/6/2007;15:21:00;0.354;0.228;240.970;1.800;0.000;1.000;0.000
27/6/2007;18:41:00;0.250;0.104;241.430;1.200;0.000;1.000;0.000
27/6/2007;22:01:00;5.642;0.240;235.390;24.200;45.000;3.000;17.000
28/6/2007;01:21:00;0.376;0.242;240.080;1.800;0.000;1.000;0.000
28/6/2007;04:41:00;0.230;0.120;240.800;1.000;0.000;1.000;0.000
28/6/2007;08:01:00;0.156;0.000;239.840;0.600;0.000;0.000;0.000
28/6/2007;11:21:00;1.244;0.074;234.960;5.200;0.000;0.000;17.000
28/6/2007;14:41:00;0.208;0.076;240.640;1.000;0.000;0.000;0.000
28/6/2007;18:01:00;0.230;0.130;242.010;1.000;0.000;1.000;0.000
28/6/2007;21:21:00;1.276;0.000;240.590;5.200;0.000;0.000;18.000
29/6/2007;00:41:00;0.798;0.124;239.650;3.400;0.000;0.000;0.000
29/6/2007;04:01:00;0.374;0.342;240.040;2.000;0.000;2.000;0.000
29/6/2007;07:21:00;0.276;0.224;242.820;1.400;0.000;2.000;0.000
29/6/2007;10:41:00;0.554;0.084;237.960;3.400;0.000;0.000;0.000
29/6/2007;14:01:00;1.186;0.000;239.830;4.800;0.000;0.000;18.000
29/6/2007;17:21:00;0.386;0.232;242.290;2.000;0.000;1.000;0.000
29/6/2007;20:41:00;0.544;0.212;241.810;2.400;0.000;1.000;0.000
30/6/2007;00:01:00;0.222;0.108;242.870;1.000;0.000;2.000;0.000
30/6/2007;03:21:00;0.208;0.082;240.980;1.000;0.000;0.000;0.000
30/6/2007;06:41:00;1.196;0.000;240.540;5.000;0.000;0.000;18.000
30/6/2007;10:01:00;0.128;0.000;238.460;0.600;0.000;0.000;0.000
30/6/2007;13:21:00;0.304;0.194;239.990;1.400;0.000;2.000;0.000
30/6/2007;16:41:00;2.688;0.148;237.330;11.200;39.000;1.000;0.000
30/6/2007;20:01:00;2.724;0.268;240.950;12.200;12.000;1.000;18.000
30/6/2007;23:21:00;1.134;0.000;239.870;4.600;0.000;0.000;0.000
1/7/2007;02:41:00;0.440;0.000;240.440;3.200;6.000;0.000;0.000
1/7/2007;06:01:00;0.388;0.000;242.480;1.600;0.000;0.000;0.000
1/7/2007;09:21:00;0.444;0.082;238.130;1.800;0.000;1.000;0.000
1/7/2007;12:41:00;0.300;0.190;239.810;1.400;0.000;1.000;0.000
1/7/2007;16:01:00;0.432;0.208;242.740;2.000;0.000;2.000;0.000
1/7/2007;19:21:00;0.454;0.082;240.170;2.200;0.000;0.000;0.000
1/7/2007;22:41:00;1.332;0.074;239.660;5.400;0.000;0.000;18.000
2/7/2007;02:01:00;0.116;0.000;241.020;0.600;0.000;0.000;0.000
2/7/2007;05:21:00;0.252;0.178;240.070;1.200;0.000;1.000;0.000
2/7/2007;08:41:00;0.222;0.104;239.980;1.200;0.000;1.000;0.000
2/7/2007;12:01:00;0.268;0.180;239.680;1.400;0.000;2.000;0.000
2/7/2007;15:21:00;0.214;0.096;241.760;1.000;0.000;0.000;0.000
2/7/2007;18:41:00;0.286;0.204;243.020;1.400;0.000;0.000;0.000
2/7/2007;22:01:00;4.172;0.250;237.540;18.000;1.000;28.000;17.000
3/7/2007;01:21:00;0.432;0.000;241.410;2.200;0.000;0.000;0.000
3/7/2007;04:41:00;0.194;0.000;240.180;1.000;0.000;0.000;0.000
3/7/2007;08:01:00;1.302;0.000;240.240;5.400;0.000;0.000;18.000
3/7/2007;11:21:00;0.306;0.166;237.730;1.400;0.000;1.000;0.000
3/7/2007;14:41:00;0.280;0.136;238.520;1.400;0.000;1.000;0.000
3/7/2007;18:01:00;0.352;0.220;242.150;1.800;0.000;2.000;0.000
3/7/2007;21:21:00;1.104;0.320;239.820;4.800;0.000;0.000;0.000
4/7/2007;00:41:00;0.302;0.090;240.010;1.400;0.000;0.000;0.000
4/7/2007;04:01:00;0.234;0.074;241.630;1.000;0.000;2.000;0.000
4/7/2007;07:21:00;3.034;0.104;237.580;13.000;0.000;29.000;17.000
4/7/2007;10:41:00;0.230;0.084;235.760;1.000;0.000;1.000;0.000
4/7/2007;14:01:00;0.244;0.108;239.570;1.000;0.000;0.000;0.000
4/7/2007;17:21:00;0.330;0.196;242.030;1.600;0.000;0.000;0.000
4/7/2007;20:41:00;0.408;0.422;241.440;2.400;0.000;1.000;0.000
5/7/2007;00:01:00;0.394;0.384;242.380;2.200;0.000;1.000;0.000
5/7/2007;03:21:00;0.212;0.110;241.310;1.000;0.000;0.000;0.000
5/7/2007;06:41:00;0.152;0.000;241.110;0.600;0.000;0.000;0.000
5/7/2007;10:01:00;1.326;0.202;237.290;5.600;0.000;1.000;18.000
5/7/2007;13:21:00;0.128;0.000;240.200;0.600;0.000;0.000;0.000
5/7/2007;16:41:00;0.202;0.100;240.780;1.000;0.000;1.000;0.000
5/7/2007;20:01:00;3.264;0.436;237.500;13.800;39.000;0.000;0.000
5/7/2007;23:21:00;1.172;0.356;242.710;5.000;2.000;2.000;0.000
6/7/2007;02:41:00;0.342;0.302;242.570;1.800;0.000;1.000;0.000
6/7/2007;06:01:00;1.200;0.000;241.060;5.000;0.000;0.000;18.000
6/7/2007;09:21:00;0.196;0.102;239.200;1.000;0.000;1.000;0.000
6/7/2007;12:41:00;0.128;0.000;242.260;0.600;0.000;0.000;0.000
6/7/2007;16:01:00;0.296;0.242;241.340;1.600;0.000;1.000;0.000
6/7/2007;19:21:00;4.094;0.436;237.250;17.400;0.000;38.000;0.000
6/7/2007;22:41:00;2.838;0.000;240.120;11.800;38.000;0.000;0.000
7/7/2007;02:01:00;2.316;0.244;241.160;9.600;0.000;18.000;17.000
7/7/2007;05:21:00;0.184;0.098;242.480;0.800;0.000;1.000;0.000
7/7/2007;08:41:00;1.352;0.218;238.960;5.600;0.000;2.000;18.000
7/7/2007;12:01:00;0.498;0.090;238.320;2.000;0.000;1.000;0.000
7/7/2007;15:21:00;0.292;0.238;240.550;1.600;0.000;1.000;0.000
7/7/2007;18:41:00;1.806;0.178;237.630;8.800;24.000;2.000;0.000
7/7/2007;22:01:00;1.260;0.000;237.780;5.200;0.000;0.000;18.000
8/7/2007;01:21:00;0.288;0.098;241.470;1.200;0.000;1.000;0.000
8/7/2007;04:41:00;0.302;0.242;242.490;1.600;0.000;1.000;0.000
8/7/2007;08:01:00;0.332;0.252;244.390;1.600;0.000;2.000;0.000
8/7/2007;11:21:00;1.604;0.280;237.810;6.800;0.000;2.000;17.000
8/7/2007;14:41:00;0.408;0.324;239.900;2.200;0.000;1.000;0.000
8/7/2007;18:01:00;1.926;0.126;237.760;8.400;0.000;29.000;0.000
8/7/2007;21:21:00;0.152;0.000;239.130;0.800;0.000;0.000;0.000
